device,filedate,filetimeutc,intersectid,key,laneid,localtimems,minendtime,movementphase,signalgroupid,uuid
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjI2NjV9,1,73662665,16674,1,3,a444896009ac909d3c3dc2c768183d05
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjMxNjV9,1,73663165,16679,1,3,b02d93b9dc1d8833732b6d00c22cfe68
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjM2NjZ9,1,73663666,16685,1,3,b9f05fa96b080783baa8d08385e95545
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjQxNjZ9,1,73664166,16690,1,3,6dd20d5f6c5e7201c0784a3f536211d0
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjUyNjV9,1,73665265,16699,1,3,f70d26373abc81f05e7a394f6d17fbfd
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjU3NjV9,1,73665765,16706,1,3,b6fd41219fbffd62e5095651b1b97c35
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjYyNjV9,1,73666265,16711,1,3,b53836f70421056a5a73a9893a0d7f8f
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjcyNjZ9,1,73667266,16720,1,3,d71452a3b21f5a39e50470c0c58af9c4
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjgyNjZ9,1,73668266,0,0,3,eb24866898b228e7abc9748b41448cc3
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2Njg3NjZ9,1,73668766,16736,1,3,35d32630eeab56beea0678154aec5626
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2NjkyNjZ9,1,73669266,16740,1,3,9ba22dd3f2af54c5dfb5de79b0ed10bb
102855,20200617,201645,8,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM2Njk3NjZ9,1,73669766,0,0,3,8b1e66dc183ba37f14a7129ff4e6f0b4
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MTk4NzF9,11,73719871,17647,1,2,211c73253208c928664d245efd7b8d3b
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjAzNzF9,11,73720371,17647,1,2,b5ea0e1f0ae7da64918ef2305a4e7c4d
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjA4NzF9,11,73720871,17647,1,2,704c7103a22dddee78c90db51cffb288
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjEzNzF9,11,73721371,17647,1,2,25e5b968c7dc2168f35bc6b8f2beab43
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjE4NzF9,11,73721871,17647,1,2,632c9f074f0fe5a8e958cbaf5a884351
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjIzNzF9,11,73722371,17647,1,2,9eab096b0b1144073788e5ff51fb31bd
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjI4NzJ9,11,73722872,17647,1,2,a0ec15ec02a0b16da9fe15a972a7b1f1
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjM0NzF9,11,73723471,17647,1,2,c574e76f55b00970afbb4ebde67b9d2c
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjM5NzF9,11,73723971,17647,1,2,927d64846fb0910de1667bdf8775f783
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjQ0NzJ9,11,73724472,17647,1,2,d1b6dc035ee958f2ce25538d0933a773
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjUwNzF9,11,73725071,17647,1,2,3d20107259413dcce32399669c773c66
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjU1NzJ9,11,73725572,17647,1,2,e0bdc4681dcfa1694d6816fb80335ea9
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjYwNzJ9,11,73726072,17647,1,2,a0024088437dd22b0d2922b6558ef876
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjY1ODZ9,11,73726586,17647,1,2,c981e13d20a9e6b3fc45a2fda26d7da8
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjcxNzN9,11,73727173,17647,1,2,6c9f3cf67b1e7815864e3e38b5b51b79
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3Mjc3NzJ9,11,73727772,17647,1,2,8617b24789ed72834811cc27432197f0
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjgyNzJ9,11,73728272,17647,1,2,ac94f950858d9c6511e29e7e35829d39
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3Mjg3NzJ9,11,73728772,17647,1,2,e96a3aa85667b7531682ed911fd51ea5
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MjkyNzJ9,11,73729272,17647,1,2,576ab60a8228ca2a243758967516220f
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3Mjk3NzN9,11,73729773,17647,1,2,549d6dee64585c036922f8a80caef287
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzAzNzJ9,11,73730372,17647,1,2,64a827fb7976e38f616a975f769aebd2
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzA4NzJ9,11,73730872,17647,1,2,730f9677ad18006e285d38bffaae8849
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzEzNzN9,11,73731373,17647,1,2,1e7dc2ce2f17b8d024163912bdb5c4b2
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzE5NzJ9,11,73731972,17647,1,2,c77307ea44327f20a2542185741de675
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzI0NzJ9,11,73732472,17647,1,2,c83870e0613bb00c880ea122255f4d73
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzI5NzJ9,11,73732972,17647,1,2,efc7ad8608c4914dc58c8dbaf67cfd1b
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzM0NzJ9,11,73733472,17647,1,2,ffecd649d46da23483314f324627f7ec
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzM5NzJ9,11,73733972,17647,1,2,ffef21974008ef987809942b1c940982
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzQ0NzN9,11,73734473,17647,1,2,44a22af6ac1e1f03f96a914bd4ac6815
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzQ5NzN9,11,73734973,17647,1,2,935bf8006d75c0cc56979cb569cac871
102855,20200617,201645,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjAxNjQ1LCJsb2NhbHRpbWVtcyI6NzM3MzU0NzN9,11,73735473,17647,1,2,f714f7e20e897ce0553904e093239c56
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0NzU2Mjl9,16,76475629,8939,1,8,9737bc6fa3096543a7d03e09d0805445
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0NzYxMjl9,16,76476129,8944,1,8,480eb47b803f5d2b419fadb88315092b
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0NzY2Mjl9,16,76476629,8948,1,8,dc2ed8c2bce9aa6433515ab3b18ac345
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0NzcxMjl9,16,76477129,8954,1,8,6ba9210de3c2551c284c0fcb84e353ec
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0Nzc2Mjl9,16,76477629,8959,1,8,8161ea15e581283ad4cf67f9af70606e
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0NzgxMjl9,16,76478129,8964,1,8,5c2397e8772d842cb2aa6943985d4ecb
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0Nzg2Mjl9,16,76478629,8968,1,8,83ba3739a19ba7b22df65454177bb2de
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0NzkxMzB9,16,76479130,8974,1,8,ade188324ad0e8d16bb86224be96920d
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0Nzk2MzB9,16,76479630,8977,1,8,709781d550b3c1f70f1ffc3c67cac02f
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODAxMzB9,16,76480130,8984,1,8,8813f02a86c99b04f6324be46fc3e53b
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODA2MzB9,16,76480630,8988,1,8,659b8a63fe17bd419a3177869ffe8531
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODExMzB9,16,76481130,8994,1,8,19f86868f2aa659560d1592d281f59e8
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODE2MzB9,15,76481630,8849,1,3,d764e89e8a9612dab1c89ecabf3e9a00
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODIxMzB9,15,76482130,8854,1,3,8769f4f5b4fe469767bda507128087a1
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODI2MzB9,15,76482630,8858,1,3,226d86e6ed9123726246e1ac7cfb5f42
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODMxMzB9,15,76483130,8864,1,3,c2d7e83494cdc2076c30050c1789cf27
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODM2MzF9,15,76483631,8869,1,3,89b7f01b98990ae23a11762255ccd236
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODQyMzF9,15,76484231,8875,1,3,5fd450009f515680080b4cc25b8ed264
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODQ4MzB9,15,76484830,8875,1,3,2f566ac271ea691abe401eb1a967f5a6
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODUzMzB9,15,76485330,8886,1,3,af990f99eabf4122dd1028043e1171aa
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODU4MzB9,15,76485830,8891,1,3,fcc4a17f4cd6b9dd5d6553cb3d8d13b0
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODYzMzB9,15,76486330,8895,1,3,65a8cbd96349063477b78d2dd271c00a
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODY4MzB9,15,76486830,8901,1,3,ceb1e18fef9991c4f43e0b4a3b0a539a
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODczMzB9,15,76487330,8906,1,3,15a481dae96915b66c35c38f7f4b0943
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODc4MzB9,15,76487830,8906,1,3,26eb7453030037943a0f0afbda086c7e
102855,20200617,210635,6,eyJkZXZpY2UiOjEwMjg1NSwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEwNjM1LCJsb2NhbHRpbWVtcyI6NzY0ODg4MzB9,15,76488830,8906,1,3,ad67f3e1c5edecb46dd03b90601042bc
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MTc4ODN9,9,77817883,22237,3,6,19fed49872869f03e6991376b5c3c131
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MTgzODN9,9,77818383,22242,3,6,8284eb8c1fa0a6f3403ed24bb70187bc
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MTg4ODN9,9,77818883,22246,3,6,674f702d227bcde5f88cad71087bb1ae
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MTkzODN9,9,77819383,22252,3,6,91292ab3c3f3c4b89fda73448587d972
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MTk4ODN9,9,77819883,22257,3,6,cee6399ea2e472fb6825136695c2bd81
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjAzODN9,9,77820383,22262,3,6,8e966d84c3d0d2892c7e00fde0c7859f
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjA4ODN9,9,77820883,22266,3,6,568652e69386f7d4eab93858e9964f88
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjEzODN9,9,77821383,22272,3,6,a6204cf55b8430a758642b63c7db8174
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjE4ODN9,9,77821883,22277,3,6,6af80cb29a2a68afa68f79e98bff16a8
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjIzODN9,9,77822383,22282,3,6,195d624b2256ebb85222e50fc1a2dfa0
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjI4ODN9,9,77822883,22286,3,6,c237dbdb3135df4f1b26e303906e3ef2
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjMzODN9,9,77823383,22292,3,6,d67c2856e3626056e02795f4a300cd5c
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjM4ODN9,9,77823883,22297,3,6,03ab313581cbcfad9faa8946103c763c
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjQzODN9,9,77824383,22302,3,6,c8ef8087ae65dd063295acf2ecf0d5ed
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjQ4ODN9,9,77824883,22306,3,6,37fc688e322d8870248890cfccb920d3
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjUzODR9,9,77825384,22312,3,6,aa627ed0f4fc9be74710c91be27bdde9
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjU4ODR9,9,77825884,22317,3,6,dd1e023164e3960dc180919c2e74631c
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjYzODR9,9,77826384,22322,3,6,51f55fce4bf092398472374ad47df706
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjY4ODR9,9,77826884,22326,3,6,cadac7c4cd49a0eb97adcbee06d2449a
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4MjczODR9,9,77827384,22332,3,6,fc05a7dccf2dbc491dfd092819d06a4a
100148,20200617,213306,7,eyJkZXZpY2UiOjEwMDE0OCwiZmlsZWRhdGUiOjIwMjAwNjE3LCJmaWxldGltZXV0YyI6MjEzMzA2LCJsb2NhbHRpbWVtcyI6Nzc4Mjc4ODR9,9,77827884,22337,3,6,db9a634278ba89235b7ad83d19310c54
